scenario_id,tier,cell,validation,governance,latency_ms,tokens,correct,confidence,rubric_composite,n_detected,n_injected,validator_iterations,audit_intact,measured_latency_ms,measured_governance_ms,measured_worker_ms,measured_validator_ms,measured_policy_ms,measured_audit_ms,measured_redaction_ms,measured_queue_ms,n_true_positive,n_false_positive,n_claims,governed_events,anchored_workers,peer_bias_exposure,entities_redacted
L-027,low,G-only,0,1,524.82,956,0,0.5,0.19,0,1,0,1,1.49585,0.3928,1.10305,0.0,0.092807,0.152459,0.076065,0.018333,0,0,5,6,0,0,9
L-028,low,G-only,0,1,535.004,1100,0,0.5,0.16,0,1,0,1,1.90392,0.933027,0.970893,0.0,0.237142,0.369785,0.074422,0.169644,0,0,5,6,0,0,9
L-029,low,G-only,0,1,634.624,1290,0,0.5,0.16,0,1,0,1,1.300386,0.334941,0.965445,0.0,0.058769,0.172746,0.04604,0.01274,0,0,5,6,0,0,9
L-030,low,G-only,0,1,664.536,1063,0,0.5,0.16,0,1,0,1,1.201689,0.526308,0.675381,0.0,0.24109,0.130799,0.082153,0.017046,0,0,5,6,0,0,9
L-031,low,G-only,0,1,681.852,1153,0,0.5,0.19,0,1,0,1,1.286997,0.272008,1.014989,0.0,0.057205,0.106099,0.05271,0.012952,0,0,5,6,0,0,9
L-032,low,G-only,0,1,640.51,1046,0,0.5,0.22,0,1,0,1,2.101073,0.289072,1.812001,0.0,0.064355,0.116416,0.052029,0.01408,0,0,5,6,0,0,9
L-033,low,G-only,0,1,397.085,829,0,0.5,0.19,0,1,0,1,1.90617,0.564022,1.342148,0.0,0.07875,0.302263,0.106979,0.017298,0,0,5,6,0,0,9
L-034,low,G-only,0,1,578.55,1076,0,0.5,0.19,0,1,0,1,27.991014,0.731786,27.259228,0.0,0.130817,0.376555,0.103425,0.027643,0,0,5,6,0,0,9
L-035,low,G-only,0,1,596.957,1055,0,0.5,0.19,0,1,0,1,1.164753,0.392607,0.772146,0.0,0.08715,0.161874,0.075112,0.016317,0,0,5,6,0,0,9
L-036,low,G-only,0,1,537.467,1112,0,0.5,0.19,0,1,0,1,1.579031,0.370473,1.208558,0.0,0.130366,0.11988,0.05987,0.013301,0,0,5,6,0,0,9
L-037,low,G-only,0,1,376.514,844,0,0.5,0.19,0,1,0,1,1.847094,0.486598,1.360496,0.0,0.124715,0.20089,0.074463,0.01514,0,0,5,6,0,0,9
L-038,low,G-only,0,1,560.323,985,0,0.5,0.13,0,1,0,1,1.500997,0.345508,1.155489,0.0,0.071184,0.11399,0.058869,0.038104,0,0,5,6,0,0,9
L-039,low,G-only,0,1,696.324,961,0,0.5,0.19,0,1,0,1,1.632895,0.459238,1.173657,0.0,0.110275,0.152329,0.123325,0.018969,0,0,5,6,0,0,9
L-040,low,G-only,0,1,594.487,935,0,0.5,0.22,0,1,0,1,1.511733,0.410775,1.100958,0.0,0.084666,0.139388,0.063015,0.070703,0,0,5,6,0,0,9
L-041,low,G-only,0,1,586.74,1147,0,0.5,0.19,0,1,0,1,0.980648,0.257045,0.723603,0.0,0.055696,0.104696,0.044325,0.012812,0,0,5,6,0,0,9
L-042,low,G-only,0,1,665.06,1049,0,0.5,0.16,0,1,0,1,0.957524,0.262363,0.695161,0.0,0.057686,0.102815,0.047761,0.012317,0,0,5,6,0,0,9
L-043,low,G-only,0,1,493.586,957,0,0.5,0.19,0,1,0,1,1.58288,0.470875,1.112005,0.0,0.115481,0.155722,0.099087,0.022143,0,0,5,6,0,0,9
L-044,low,G-only,0,1,412.961,859,0,0.5,0.22,0,1,0,1,1.098386,0.34675,0.751636,0.0,0.06725,0.121284,0.093802,0.01478,0,0,5,6,0,0,9
M-000,medium,G-only,0,1,577.243,1049,1,0.5,0.6625,0,2,0,1,1.627957,0.633598,0.994359,0.0,0.105027,0.288452,0.107763,0.023734,0,0,8,6,0,0,14
M-001,medium,G-only,0,1,611.321,1134,1,0.5,0.625,0,2,0,1,2.900392,0.987609,1.912783,0.0,0.206307,0.215614,0.106199,0.089443,0,0,8,6,0,0,14
M-002,medium,G-only,0,1,502.05,996,1,0.5,0.625,0,2,0,1,4.29675,1.230853,3.065897,0.0,0.202685,0.200021,0.719497,0.026169,0,0,8,6,0,0,14
M-003,medium,G-only,0,1,572.902,1129,1,0.5,0.6063,0,2,0,1,2.335418,0.724206,1.611212,0.0,0.133378,0.420101,0.081794,0.022873,0,0,8,6,0,0,14
M-004,medium,G-only,0,1,712.348,1142,1,0.5,0.625,0,2,0,1,2.382727,0.362273,2.020454,0.0,0.096797,0.131396,0.07308,0.016052,0,0,8,6,0,0,14
M-005,medium,G-only,0,1,550.051,1114,1,0.5,0.6625,0,2,0,1,1.960163,0.438525,1.521638,0.0,0.098106,0.149913,0.094273,0.021545,0,0,8,6,0,0,14
M-006,medium,G-only,0,1,634.267,1252,1,0.5,0.6438,0,2,0,1,1.932389,0.501708,1.430681,0.0,0.062294,0.320738,0.06063,0.012298,0,0,8,6,0,0,14
M-007,medium,G-only,0,1,520.694,1066,1,0.5,0.625,0,2,0,1,3.326187,0.422851,2.903336,0.0,0.170273,0.117767,0.0727,0.015297,0,0,8,6,0,0,14
M-008,medium,G-only,0,1,715.375,1196,1,0.5,0.625,0,2,0,1,3.944705,1.199547,2.745158,0.0,0.332327,0.224326,0.508749,0.043503,0,0,8,6,0,0,14
M-009,medium,G-only,0,1,604.351,1190,1,0.5,0.6438,0,2,0,1,6.449833,0.691235,5.758598,0.0,0.176365,0.237195,0.165415,0.025907,0,0,8,6,0,0,14
M-010,medium,G-only,0,1,663.11,1151,1,0.5,0.625,0,2,0,1,2.892529,0.296914,2.595615,0.0,0.069525,0.115323,0.056763,0.013732,0,0,8,6,0,0,14
M-011,medium,G-only,0,1,583.964,1051,1,0.5,0.6438,0,2,0,1,1.55227,0.334078,1.218192,0.0,0.073781,0.133141,0.067581,0.015483,0,0,8,6,0,0,14
M-012,medium,G-only,0,1,619.183,1092,1,0.5,0.625,0,2,0,1,1.620085,0.284757,1.335328,0.0,0.061681,0.111917,0.057657,0.0129,0,0,8,6,0,0,14
M-013,medium,G-only,0,1,735.159,1284,1,0.5,0.625,0,2,0,1,2.106262,0.28045,1.825812,0.0,0.071778,0.104655,0.051226,0.01356,0,0,8,6,0,0,14
M-014,medium,G-only,0,1,670.307,1203,1,0.5,0.625,0,2,0,1,1.819352,0.225656,1.593696,0.0,0.055023,0.08679,0.041572,0.010383,0,0,8,6,0,0,14
M-015,medium,G-only,0,1,395.026,913,1,0.5,0.6063,0,2,0,1,1.525362,0.343894,1.181468,0.0,0.077627,0.110675,0.055753,0.051414,0,0,8,6,0,0,14
M-016,medium,G-only,0,1,630.201,1150,1,0.5,0.6625,0,2,0,1,1.571233,0.336906,1.234327,0.0,0.049415,0.206198,0.038138,0.010028,0,0,8,6,0,0,14
M-017,medium,G-only,0,1,546.514,1143,1,0.5,0.6438,0,2,0,1,1.698823,0.496304,1.202519,0.0,0.140702,0.15363,0.105417,0.019299,0,0,8,6,0,0,14
M-018,medium,G-only,0,1,639.368,1128,1,0.5,0.6438,0,2,0,1,2.919859,0.22053,2.699329,0.0,0.054197,0.084356,0.040411,0.010525,0,0,8,6,0,0,14
M-019,medium,G-only,0,1,688.8,1059,1,0.5,0.625,0,2,0,1,1.390029,0.63547,0.754559,0.0,0.162714,0.253252,0.09375,0.025759,0,0,8,6,0,0,14
M-020,medium,G-only,0,1,610.831,1209,1,0.5,0.6625,0,2,0,1,1.333224,0.204436,1.128788,0.0,0.047644,0.075985,0.04037,0.010145,0,0,8,6,0,0,14
M-021,medium,G-only,0,1,676.679,1189,1,0.5,0.6438,0,2,0,1,2.463811,1.104205,1.359606,0.0,0.406588,0.42103,0.157828,0.028282,0,0,8,6,0,0,14
M-022,medium,G-only,0,1,557.382,1122,1,0.5,0.625,0,2,0,1,14.235453,0.504093,13.73136,0.0,0.101371,0.186588,0.142573,0.01875,0,0,8,6,0,0,14
M-023,medium,G-only,0,1,519.463,1050,1,0.5,0.6625,0,2,0,1,1.619886,0.416796,1.20309,0.0,0.07071,0.191584,0.082973,0.016404,0,0,8,6,0,0,14
M-024,medium,G-only,0,1,604.119,1162,1,0.5,0.6438,0,2,0,1,1.117329,0.191084,0.926245,0.0,0.041925,0.071826,0.038587,0.009473,0,0,8,6,0,0,14
M-025,medium,G-only,0,1,588.324,1225,1,0.5,0.625,0,2,0,1,1.608164,0.236271,1.371893,0.0,0.055942,0.082684,0.050695,0.01269,0,0,8,6,0,0,14
M-026,medium,G-only,0,1,598.417,1074,1,0.5,0.6438,0,2,0,1,1.219818,0.204038,1.01578,0.0,0.043313,0.071635,0.047763,0.009656,0,0,8,6,0,0,14
M-027,medium,G-only,0,1,555.073,1062,1,0.5,0.625,0,2,0,1,2.073152,0.20753,1.865622,0.0,0.042994,0.073999,0.047962,0.010103,0,0,8,6,0,0,14
M-028,medium,G-only,0,1,515.068,1206,1,0.5,0.625,0,2,0,1,2.385348,0.286678,2.09867,0.0,0.05401,0.116821,0.058978,0.01184,0,0,8,6,0,0,14
M-029,medium,G-only,0,1,542.964,1155,1,0.5,0.6625,0,2,0,1,1.600696,0.48101,1.119686,0.0,0.068483,0.23497,0.10664,0.015745,0,0,8,6,0,0,14
M-030,medium,G-only,0,1,657.439,1082,1,0.5,0.625,0,2,0,1,1.142131,0.333391,0.80874,0.0,0.067892,0.125567,0.07378,0.015101,0,0,8,6,0,0,14
M-031,medium,G-only,0,1,514.76,1063,1,0.5,0.5875,0,2,0,1,1.026969,0.372909,0.65406,0.0,0.064207,0.170627,0.073891,0.015151,0,0,8,6,0,0,14
M-032,medium,G-only,0,1,681.442,1206,1,0.5,0.6438,0,2,0,1,1.012996,0.293789,0.719207,0.0,0.053322,0.129333,0.057025,0.011577,0,0,8,6,0,0,14
M-033,medium,G-only,0,1,471.014,1029,1,0.5,0.625,0,2,0,1,1.047526,0.2677,0.779826,0.0,0.0529,0.099649,0.061092,0.012308,0,0,8,6,0,0,14
M-034,medium,G-only,0,1,496.231,993,1,0.5,0.5875,0,2,0,1,2.562715,0.538185,2.02453,0.0,0.122573,0.18866,0.099521,0.028172,0,0,8,6,0,0,14
M-035,medium,G-only,0,1,633.598,1190,1,0.5,0.6625,0,2,0,1,2.173895,0.316586,1.857309,0.0,0.066381,0.118867,0.068371,0.013619,0,0,8,6,0,0,14
M-036,medium,G-only,0,1,594.25,1102,1,0.5,0.625,0,2,0,1,3.178535,1.022218,2.156317,0.0,0.125998,0.725125,0.088122,0.022437,0,0,8,6,0,0,14
M-037,medium,G-only,0,1,467.393,1025,1,0.5,0.625,0,2,0,1,1.736672,0.386501,1.350171,0.0,0.06791,0.181293,0.075394,0.013961,0,0,8,6,0,0,14
M-038,medium,G-only,0,1,673.579,1240,1,0.5,0.625,0,2,0,1,2.222467,0.845175,1.377292,0.0,0.101392,0.26789,0.203065,0.020571,0,0,8,6,0,0,14
M-039,medium,G-only,0,1,690.042,1207,1,0.5,0.6438,0,2,0,1,3.576172,0.623323,2.952849,0.0,0.317785,0.190903,0.056025,0.013369,0,0,8,6,0,0,14
M-040,medium,G-only,0,1,624.742,1120,1,0.5,0.6063,0,2,0,1,1.087367,0.204815,0.882552,0.0,0.049004,0.08063,0.037015,0.009765,0,0,8,6,0,0,14
M-041,medium,G-only,0,1,491.189,1071,1,0.5,0.6063,0,2,0,1,0.958496,0.208834,0.749662,0.0,0.048782,0.08001,0.039288,0.009696,0,0,8,6,0,0,14
M-042,medium,G-only,0,1,686.59,1229,1,0.5,0.6438,0,2,0,1,1.289279,0.465547,0.823732,0.0,0.09971,0.147469,0.097577,0.020299,0,0,8,6,0,0,14
M-043,medium,G-only,0,1,689.169,1182,1,0.5,0.625,0,2,0,1,1.847314,0.857212,0.990102,0.0,0.41436,0.177025,0.160138,0.021163,0,0,8,6,0,0,14
M-044,medium,G-only,0,1,584.864,1132,1,0.5,0.625,0,2,0,1,3.172737,0.820166,2.352571,0.0,0.184266,0.303665,0.168613,0.03343,0,0,8,6,0,0,14
H-000,high,G-only,0,1,594.224,1193,0,0.5,0.1955,0,3,0,1,1.999365,0.420772,1.578593,0.0,0.094261,0.148393,0.106992,0.017588,0,0,11,6,0,0,19
H-001,high,G-only,0,1,659.96,1348,0,0.5,0.1818,0,3,0,1,3.172028,0.427099,2.744929,0.0,0.109195,0.152045,0.095774,0.01965,0,0,11,6,0,0,19
H-002,high,G-only,0,1,668.24,1262,0,0.5,0.1818,0,3,0,1,3.106348,0.70321,2.403138,0.0,0.101862,0.313427,0.204618,0.020671,0,0,11,6,0,0,19
H-003,high,G-only,0,1,501.56,1085,0,0.5,0.1273,0,3,0,1,2.795836,0.290157,2.505679,0.0,0.061583,0.108414,0.068492,0.012449,0,0,11,6,0,0,19
H-004,high,G-only,0,1,566.515,1295,0,0.5,0.1955,0,3,0,1,1.698935,0.364597,1.334338,0.0,0.057788,0.190855,0.064166,0.011658,0,0,11,6,0,0,19
H-005,high,G-only,0,1,636.935,1243,0,0.5,0.1818,0,3,0,1,1.84336,0.308913,1.534447,0.0,0.063565,0.109833,0.079378,0.01329,0,0,11,6,0,0,19
H-006,high,G-only,0,1,590.974,1067,0,0.5,0.1273,0,3,0,1,2.751197,0.616162,2.135035,0.0,0.107159,0.333156,0.097516,0.02051,0,0,11,6,0,0,19
H-007,high,G-only,0,1,752.284,1310,0,0.5,0.1818,0,3,0,1,3.170348,1.43406,1.736288,0.0,0.205116,0.581639,0.140952,0.375351,0,0,11,6,0,0,19
H-008,high,G-only,0,1,497.329,1130,0,0.5,0.1955,0,3,0,1,2.27087,0.897555,1.373315,0.0,0.120898,0.24028,0.421603,0.024364,0,0,11,6,0,0,19
H-009,high,G-only,0,1,613.828,1280,0,0.5,0.1409,0,3,0,1,5.691778,1.582769,4.109009,0.0,0.571116,0.448528,0.351055,0.035947,0,0,11,6,0,0,19
H-010,high,G-only,0,1,505.848,1078,0,0.5,0.1545,0,3,0,1,2.002829,0.471218,1.531611,0.0,0.162472,0.125619,0.083057,0.020162,0,0,11,6,0,0,19
H-011,high,G-only,0,1,493.752,1086,0,0.5,0.1818,0,3,0,1,10.547635,0.952554,9.595081,0.0,0.162491,0.271077,0.401081,0.029412,0,0,11,6,0,0,19
H-012,high,G-only,0,1,595.259,1205,0,0.5,0.1545,0,3,0,1,3.479727,0.66166,2.818067,0.0,0.217427,0.205206,0.129144,0.026496,0,0,11,6,0,0,19
H-013,high,G-only,0,1,628.162,1264,0,0.5,0.1818,0,3,0,1,2.942815,1.34199,1.600825,0.0,0.599948,0.504657,0.120452,0.025918,0,0,11,6,0,0,19
H-014,high,G-only,0,1,686.129,1247,0,0.5,0.1682,0,3,0,1,3.611165,1.874165,1.737,0.0,0.127962,1.310048,0.134391,0.027593,0,0,11,6,0,0,19
H-015,high,G-only,0,1,364.213,984,0,0.5,0.1545,0,3,0,1,2.271117,0.632846,1.638271,0.0,0.10717,0.152728,0.236494,0.021383,0,0,11,6,0,0,19
H-016,high,G-only,0,1,519.841,1073,0,0.5,0.1545,0,3,0,1,1.601976,0.489971,1.112005,0.0,0.085056,0.161442,0.102463,0.01967,0,0,11,6,0,0,19
H-017,high,G-only,0,1,704.604,1313,0,0.5,0.1682,0,3,0,1,1.557133,0.445168,1.111965,0.0,0.138198,0.159138,0.080308,0.016704,0,0,11,6,0,0,19
H-018,high,G-only,0,1,724.728,1419,0,0.5,0.1682,0,3,0,1,1.446284,0.457895,0.988389,0.0,0.079807,0.160939,0.095234,0.062013,0,0,11,6,0,0,19
H-019,high,G-only,0,1,528.195,1144,0,0.5,0.1545,0,3,0,1,1.150111,0.291185,0.858926,0.0,0.056105,0.105066,0.074172,0.012499,0,0,11,6,0,0,19
H-020,high,G-only,0,1,593.418,1047,0,0.5,0.1545,0,3,0,1,1.073265,0.392867,0.680398,0.0,0.072496,0.136485,0.087953,0.017027,0,0,11,6,0,0,19
H-021,high,G-only,0,1,605.568,1340,0,0.5,0.1545,0,3,0,1,1.181381,0.289356,0.892025,0.0,0.054761,0.103336,0.077666,0.01215,0,0,11,6,0,0,19
H-022,high,G-only,0,1,715.89,1175,0,0.5,0.1682,0,3,0,1,1.567916,0.806836,0.76108,0.0,0.149221,0.365226,0.128444,0.030676,0,0,11,6,0,0,19
H-023,high,G-only,0,1,576.408,1057,0,0.5,0.1818,0,3,0,1,0.985986,0.345246,0.64074,0.0,0.06758,0.131676,0.062355,0.012799,0,0,11,6,0,0,19
H-024,high,G-only,0,1,688.181,1358,0,0.5,0.2091,0,3,0,1,1.676599,0.836092,0.840507,0.0,0.497525,0.155013,0.102494,0.021464,0,0,11,6,0,0,19
H-025,high,G-only,0,1,523.481,1082,0,0.5,0.1955,0,3,0,1,3.712937,0.773659,2.939278,0.0,0.111078,0.374982,0.094662,0.023858,0,0,11,6,0,0,19
H-026,high,G-only,0,1,598.579,1145,0,0.5,0.1545,0,3,0,1,3.239959,1.305845,1.934114,0.0,0.690241,0.311345,0.140051,0.029944,0,0,11,6,0,0,19
H-027,high,G-only,0,1,633.979,1189,0,0.5,0.2091,0,3,0,1,6.300498,0.391195,5.909303,0.0,0.090909,0.163264,0.072007,0.017418,0,0,11,6,0,0,19
H-028,high,G-only,0,1,622.862,1205,0,0.5,0.1955,0,3,0,1,1.226814,0.445696,0.781118,0.0,0.135162,0.136443,0.085047,0.02235,0,0,11,6,0,0,19
H-029,high,G-only,0,1,670.422,1239,0,0.5,0.1545,0,3,0,1,1.41712,0.620017,0.797103,0.0,0.14529,0.235771,0.098707,0.022014,0,0,11,6,0,0,19
H-030,high,G-only,0,1,475.568,1180,0,0.5,0.1818,0,3,0,1,1.802379,0.61478,1.187599,0.0,0.134499,0.229422,0.129685,0.029354,0,0,11,6,0,0,19
H-031,high,G-only,0,1,474.362,1146,0,0.5,0.1955,0,3,0,1,1.536488,0.363894,1.172594,0.0,0.078798,0.124896,0.08657,0.016497,0,0,11,6,0,0,19
H-032,high,G-only,0,1,648.377,1171,0,0.5,0.1682,0,3,0,1,1.492931,0.337153,1.155778,0.0,0.06642,0.112159,0.087901,0.015423,0,0,11,6,0,0,19
H-033,high,G-only,0,1,605.417,1281,0,0.5,0.1818,0,3,0,1,3.272537,0.506387,2.76615,0.0,0.118908,0.173287,0.106097,0.023155,0,0,11,6,0,0,19
H-034,high,G-only,0,1,692.517,1231,0,0.5,0.1955,0,3,0,1,1.10909,0.212227,0.896863,0.0,0.046841,0.075683,0.047789,0.010583,0,0,11,6,0,0,19
H-035,high,G-only,0,1,597.238,1177,0,0.5,0.1409,0,3,0,1,1.520265,0.292578,1.227687,0.0,0.060371,0.107882,0.069915,0.012908,0,0,11,6,0,0,19
H-036,high,G-only,0,1,642.027,1218,0,0.5,0.1682,0,3,0,1,2.566621,0.314481,2.25214,0.0,0.063554,0.117544,0.075193,0.013469,0,0,11,6,0,0,19
H-037,high,G-only,0,1,603.131,1196,0,0.5,0.1545,0,3,0,1,1.045165,0.370705,0.67446,0.0,0.062031,0.169894,0.076834,0.01355,0,0,11,6,0,0,19
H-038,high,G-only,0,1,741.727,1341,0,0.5,0.1818,0,3,0,1,1.186445,0.31453,0.871915,0.0,0.057878,0.124105,0.074852,0.012601,0,0,11,6,0,0,19
H-039,high,G-only,0,1,674.573,1189,0,0.5,0.1818,0,3,0,1,1.415811,0.273541,1.14227,0.0,0.056414,0.102003,0.062474,0.012036,0,0,11,6,0,0,19
H-040,high,G-only,0,1,629.782,1329,0,0.5,0.1682,0,3,0,1,2.784529,0.301933,2.482596,0.0,0.064233,0.112667,0.069504,0.012939,0,0,11,6,0,0,19
H-041,high,G-only,0,1,502.856,1227,0,0.5,0.1545,0,3,0,1,18.362481,17.090867,1.271614,0.0,0.256875,0.34708,0.177164,0.032367,0,0,11,6,0,0,19
H-042,high,G-only,0,1,680.95,1364,0,0.5,0.1682,0,3,0,1,2.384079,0.536274,1.847805,0.0,0.11532,0.169424,0.097118,0.024688,0,0,11,6,0,0,19
H-043,high,G-only,0,1,542.284,1166,0,0.5,0.1409,0,3,0,1,2.378562,0.488113,1.890449,0.0,0.09411,0.184134,0.118599,0.021862,0,0,11,6,0,0,19
H-044,high,G-only,0,1,611.89,1309,0,0.5,0.1409,0,3,0,1,4.841035,1.824861,3.016174,0.0,0.085757,1.562279,0.103663,0.018399,0,0,11,6,0,0,19
L-000,low,Full,1,1,2518.004,2037,1,0.5249,0.91,1,1,4,1,4.657256,0.720737,3.758234,0.178285,0.260879,0.253902,0.087481,0.028044,1,0,5,12,0,0,9
L-001,low,Full,1,1,2520.556,2053,0,0.6631,0.46,1,1,4,1,2.502964,0.624586,1.711741,0.166637,0.188903,0.260542,0.0474,0.027175,1,0,5,12,0,0,9
L-002,low,Full,1,1,2912.576,2037,0,0.6289,0.16,0,1,4,1,3.54534,0.508417,2.857246,0.179677,0.113013,0.206411,0.064696,0.021728,0,0,5,12,0,0,9
L-003,low,Full,1,1,2621.039,1853,0,0.5222,0.19,0,1,4,1,2.050639,0.831935,0.991624,0.22708,0.320128,0.268213,0.111338,0.030475,0,0,5,12,0,0,9
L-004,low,Full,1,1,2478.023,1825,0,0.6603,0.19,0,1,4,1,2.892873,0.474534,2.092332,0.326007,0.090216,0.226489,0.065338,0.019559,0,0,5,12,0,0,9
L-005,low,Full,1,1,2826.094,2069,1,0.7118,0.88,1,1,4,1,2.03674,0.410577,1.458723,0.16744,0.086687,0.181784,0.056694,0.018766,1,0,5,12,0,0,9
L-006,low,Full,1,1,2765.652,2069,1,0.5,0.91,1,1,4,1,4.723129,0.557816,3.986916,0.178397,0.116913,0.278389,0.057046,0.023246,1,0,5,12,0,0,9
L-007,low,Full,1,1,2800.941,2011,0,0.6276,0.52,1,1,4,1,4.8489,0.535264,4.114808,0.198828,0.107079,0.253871,0.078498,0.022085,1,0,5,12,0,0,9
L-008,low,Full,1,1,2328.486,1866,0,0.7327,0.16,0,1,4,1,4.640617,0.887682,3.556883,0.196052,0.139782,0.257824,0.085598,0.030265,0,0,5,12,0,0,9
L-009,low,Full,1,1,3051.732,2204,1,0.5,0.94,1,1,4,1,2.672011,0.425727,2.062207,0.184077,0.092197,0.189487,0.057676,0.019187,1,0,5,12,0,0,9
L-010,low,Full,1,1,2844.179,2097,0,0.6727,0.19,0,1,4,1,4.04882,0.531404,3.237595,0.279821,0.114761,0.233008,0.073109,0.024796,0,0,5,12,0,0,9
L-011,low,Full,1,1,2283.964,1787,1,0.7205,0.79,2,1,4,1,1.813341,0.433076,1.227828,0.152437,0.09441,0.19444,0.051768,0.020763,1,1,5,12,0,0,9
L-012,low,Full,1,1,2466.467,2066,0,0.5279,0.4,1,1,4,1,1.862654,0.603172,1.093685,0.165797,0.113521,0.217373,0.161341,0.025266,1,0,5,12,0,0,9
L-013,low,Full,1,1,2771.397,2096,0,0.55,0.49,1,1,4,1,1.487868,0.300059,1.026827,0.160982,0.058086,0.137587,0.043597,0.01347,1,0,5,12,0,0,9
L-014,low,Full,1,1,2574.595,1969,0,0.6666,0.22,0,1,4,1,1.522508,0.534077,0.867158,0.121273,0.104337,0.263723,0.05996,0.023378,0,0,5,12,0,0,9
L-015,low,Full,1,1,2734.715,1926,1,0.5,0.97,1,1,4,1,1.95135,0.806978,1.024793,0.119579,0.178987,0.340973,0.078878,0.045181,1,0,5,12,0,0,9
L-016,low,Full,1,1,3159.65,2204,1,0.5701,0.91,1,1,4,1,2.104682,0.641451,1.247077,0.216154,0.133019,0.320371,0.060251,0.030585,1,0,5,12,0,0,9
L-017,low,Full,1,1,2327.667,1756,1,0.5298,0.91,1,1,4,1,2.240778,0.596476,1.466545,0.177757,0.192726,0.222966,0.051206,0.026158,1,0,5,12,0,0,9
L-018,low,Full,1,1,2498.053,1978,1,0.613,0.94,1,1,4,1,1.623009,0.434802,1.022671,0.165536,0.092016,0.182183,0.065099,0.020661,1,0,5,12,0,0,9
L-019,low,Full,1,1,2828.246,1946,0,0.5528,0.46,1,1,4,1,2.234213,0.499708,1.56414,0.170365,0.103157,0.205096,0.06648,0.037959,1,0,5,12,0,0,9
L-020,low,Full,1,1,2958.686,2252,1,0.5,0.97,1,1,4,1,1.79653,0.391387,1.174197,0.230946,0.077526,0.171185,0.058539,0.017985,1,0,5,12,0,0,9
L-021,low,Full,1,1,2499.487,1925,1,0.5811,0.91,1,1,4,1,1.803658,0.799347,0.709151,0.29516,0.164927,0.373004,0.079338,0.040994,1,0,5,12,0,0,9
L-022,low,Full,1,1,2546.985,1939,0,0.6257,0.46,1,1,4,1,1.370658,0.356732,0.81496,0.198966,0.05959,0.183105,0.048243,0.013828,1,0,5,12,0,0,9
L-023,low,Full,1,1,2427.9,1731,0,0.55,0.49,1,1,4,1,13.309637,0.950572,12.132997,0.226068,0.222796,0.369413,0.092397,0.051261,1,0,5,12,0,0,9
L-024,low,Full,1,1,2558.611,1832,0,0.6727,0.19,0,1,4,1,1.78412,0.544965,1.06898,0.170175,0.157545,0.216812,0.047552,0.026241,0,0,5,12,0,0,9
L-025,low,Full,1,1,3184.35,2214,1,0.5777,0.91,1,1,4,1,2.439992,0.844041,1.236552,0.359399,0.205849,0.328932,0.084387,0.046991,1,0,5,12,0,0,9
L-026,low,Full,1,1,2531.033,1829,0,0.6785,0.16,0,1,4,1,1.832848,0.560275,1.027048,0.245525,0.116537,0.251465,0.077225,0.028454,0,0,5,12,0,0,9
L-027,low,Full,1,1,2986.038,2098,1,0.5429,0.94,1,1,4,1,1.232633,0.337993,0.66165,0.23299,0.080159,0.13543,0.042152,0.021769,1,0,5,12,0,0,9
L-028,low,Full,1,1,2921.18,2111,1,0.5249,0.91,1,1,4,1,1.353714,0.520838,0.682171,0.150705,0.129692,0.236062,0.057495,0.020306,1,0,5,12,0,0,9
L-029,low,Full,1,1,2579.234,2174,0,0.5249,0.46,1,1,4,1,1.270263,0.462853,0.657714,0.149696,0.117085,0.191002,0.04625,0.020735,1,0,5,12,0,0,9
L-030,low,Full,1,1,2463.954,1890,0,0.5528,0.46,1,1,4,1,1.112804,0.381761,0.620489,0.110554,0.086852,0.167249,0.039228,0.021935,1,0,5,12,0,0,9
L-031,low,Full,1,1,2615.352,2000,0,0.6631,0.49,1,1,4,1,1.351398,0.521187,0.677554,0.152657,0.111595,0.231325,0.058537,0.023485,1,0,5,12,0,0,9
L-032,low,Full,1,1,2612.892,1974,1,0.613,0.97,1,1,4,1,1.338985,0.478477,0.673319,0.187189,0.136683,0.189166,0.057938,0.021672,1,0,5,12,0,0,9
L-033,low,Full,1,1,2658.937,1830,0,0.6289,0.19,0,1,4,1,1.862619,0.490084,1.195831,0.176704,0.10191,0.202221,0.083735,0.022571,0,0,5,12,0,0,9
L-034,low,Full,1,1,2987.809,2200,0,0.6843,0.19,0,1,4,1,1.729098,0.429775,1.115039,0.184284,0.078847,0.197588,0.061043,0.018718,0,0,5,12,0,0,9
L-035,low,Full,1,1,2710.896,2031,1,0.6631,0.94,1,1,4,1,1.450151,0.376443,0.924013,0.149695,0.075805,0.170743,0.048422,0.016854,1,0,5,12,0,0,9
L-036,low,Full,1,1,2446.963,1967,0,0.785,0.19,0,1,4,1,2.202482,0.682548,1.239295,0.280639,0.157895,0.302492,0.068874,0.037597,0,0,5,12,0,0,9
L-037,low,Full,1,1,2564.72,1744,0,0.55,0.49,1,1,4,1,2.264736,0.722819,1.002059,0.539858,0.183792,0.272877,0.090875,0.031409,1,0,5,12,0,0,9
L-038,low,Full,1,1,2560.429,1831,1,0.5492,0.88,1,1,4,1,2.047489,0.609856,1.082361,0.355272,0.129636,0.282423,0.084746,0.027609,1,0,5,12,0,0,9
L-039,low,Full,1,1,2706.827,1888,1,0.5564,0.94,1,1,4,1,2.626959,0.462139,1.896819,0.268001,0.100292,0.202394,0.065978,0.021172,1,0,5,12,0,0,9
