scenario_id,tier,cell,validation,governance,latency_ms,tokens,correct,confidence,rubric_composite,n_detected,n_injected,validator_iterations,audit_intact,measured_latency_ms,measured_governance_ms,measured_worker_ms,measured_validator_ms,measured_policy_ms,measured_audit_ms,measured_redaction_ms,measured_queue_ms,n_true_positive,n_false_positive,n_claims,governed_events,anchored_workers,peer_bias_exposure,entities_redacted
M-035,medium,G-only,0,1,3527.265,1377,1,0.5,0.6625,0,2,0,1,3518.929031,1.83857,3517.090461,0.0,0.290823,1.199947,0.137344,0.054808,0,0,8,6,0,0,14
M-036,medium,G-only,0,1,2752.825,1460,1,0.5,0.625,0,2,0,1,2737.043688,0.433873,2736.609815,0.0,0.12158,0.14917,0.086087,0.020504,0,0,8,6,0,0,14
M-037,medium,G-only,0,1,3209.734,1387,1,0.5,0.625,0,2,0,1,3193.220798,0.388915,3192.831883,0.0,0.101443,0.137793,0.081621,0.018246,0,0,8,6,0,0,14
M-038,medium,G-only,0,1,2949.22,1523,1,0.5,0.625,0,2,0,1,2936.868907,1.192174,2935.676733,0.0,0.838318,0.177693,0.09456,0.020498,0,0,8,6,0,0,14
M-039,medium,G-only,0,1,2950.374,1392,1,0.5,0.6438,0,2,0,1,2936.436508,0.845862,2935.590646,0.0,0.219204,0.288267,0.134008,0.035644,0,0,8,6,0,0,14
M-040,medium,G-only,0,1,3129.729,1416,1,0.5,0.6063,0,2,0,1,3115.081497,0.361286,3114.720211,0.0,0.092459,0.131344,0.076139,0.016473,0,0,8,6,0,0,14
M-041,medium,G-only,0,1,4187.67,1414,1,0.5,0.6063,0,2,0,1,4177.226921,0.537275,4176.689646,0.0,0.131987,0.186576,0.105776,0.037279,0,0,8,6,0,0,14
M-042,medium,G-only,0,1,2860.187,1436,1,0.5,0.6438,0,2,0,1,2859.952766,0.907073,2859.045693,0.0,0.195156,0.227977,0.328217,0.037177,0,0,8,6,0,0,14
M-043,medium,G-only,0,1,4802.502,1499,1,0.5,0.625,0,2,0,1,4783.772608,0.723551,4783.049057,0.0,0.235537,0.248218,0.121711,0.02825,0,0,8,6,0,0,14
M-044,medium,G-only,0,1,3255.299,1532,1,0.5,0.625,0,2,0,1,3238.134089,0.504906,3237.629183,0.0,0.130582,0.218214,0.081832,0.017984,0,0,8,6,0,0,14
H-000,high,G-only,0,1,4759.994,1481,0,0.5,0.1955,0,3,0,1,4743.595737,0.613456,4742.982281,0.0,0.151951,0.238717,0.112147,0.025968,0,0,11,6,0,0,19
H-001,high,G-only,0,1,3004.734,1575,0,0.5,0.1818,0,3,0,1,2997.353005,2.548547,2994.804458,0.0,0.585209,1.461353,0.319082,0.037856,0,0,11,6,0,0,19
H-002,high,G-only,0,1,2743.077,1387,0,0.5,0.1818,0,3,0,1,2728.346289,0.267928,2728.078361,0.0,0.072586,0.099197,0.051466,0.011798,0,0,11,6,0,0,19
H-003,high,G-only,0,1,4021.479,1574,0,0.5,0.1273,0,3,0,1,4005.455357,0.822277,4004.63308,0.0,0.154898,0.198885,0.115742,0.028572,0,0,11,6,0,0,19
H-004,high,G-only,0,1,3345.204,1573,0,0.5,0.1955,0,3,0,1,3334.582577,0.352091,3334.230486,0.0,0.089893,0.140287,0.063954,0.016927,0,0,11,6,0,0,19
H-005,high,G-only,0,1,2957.393,1594,0,0.5,0.1818,0,3,0,1,2938.335703,0.406613,2937.92909,0.0,0.103934,0.138848,0.094541,0.017337,0,0,11,6,0,0,19
H-006,high,G-only,0,1,3204.483,1559,0,0.5,0.1273,0,3,0,1,3188.028607,0.68871,3187.339897,0.0,0.133968,0.342119,0.120288,0.024418,0,0,11,6,0,0,19
H-007,high,G-only,0,1,3138.294,1542,0,0.5,0.1818,0,3,0,1,3121.830878,0.431532,3121.399346,0.0,0.104914,0.154747,0.100961,0.017487,0,0,11,6,0,0,19
H-008,high,G-only,0,1,2782.563,1454,0,0.5,0.1955,0,3,0,1,2767.139596,0.438477,2766.701119,0.0,0.133059,0.14083,0.091193,0.019099,0,0,11,6,0,0,19
H-009,high,G-only,0,1,3126.473,1546,0,0.5,0.1409,0,3,0,1,3108.56309,0.363893,3108.199197,0.0,0.083026,0.155889,0.06873,0.013929,0,0,11,6,0,0,19
H-010,high,G-only,0,1,2935.886,1603,0,0.5,0.1545,0,3,0,1,2922.74414,0.684795,2922.059345,0.0,0.173848,0.281118,0.117342,0.028052,0,0,11,6,0,0,19
H-011,high,G-only,0,1,2590.012,1550,0,0.5,0.1818,0,3,0,1,2575.82076,0.60108,2575.21968,0.0,0.12884,0.186018,0.10744,0.024225,0,0,11,6,0,0,19
H-012,high,G-only,0,1,3246.605,1508,0,0.5,0.1545,0,3,0,1,3229.48115,0.550366,3228.930784,0.0,0.140347,0.176963,0.134912,0.021459,0,0,11,6,0,0,19
H-013,high,G-only,0,1,5202.919,1518,0,0.5,0.1818,0,3,0,1,5184.317236,0.538588,5183.778648,0.0,0.115422,0.237875,0.104175,0.020353,0,0,11,6,0,0,19
H-014,high,G-only,0,1,3267.486,1550,0,0.5,0.1682,0,3,0,1,3248.661812,0.400225,3248.261587,0.0,0.101065,0.143794,0.088453,0.017966,0,0,11,6,0,0,19
H-015,high,G-only,0,1,2946.367,1482,0,0.5,0.1545,0,3,0,1,2929.287931,0.971742,2928.316189,0.0,0.318141,0.38341,0.140248,0.029557,0,0,11,6,0,0,19
H-016,high,G-only,0,1,5834.973,1517,0,0.5,0.1545,0,3,0,1,5823.392814,0.899094,5822.49372,0.0,0.185368,0.383499,0.151384,0.035262,0,0,11,6,0,0,19
H-017,high,G-only,0,1,2848.202,1486,0,0.5,0.1682,0,3,0,1,2833.684974,1.266242,2832.418732,0.0,0.291694,0.218544,0.116783,0.029964,0,0,11,6,0,0,19
H-018,high,G-only,0,1,3218.316,1570,0,0.5,0.1682,0,3,0,1,3203.781895,0.863846,3202.918049,0.0,0.186338,0.310289,0.142712,0.036577,0,0,11,6,0,0,19
H-019,high,G-only,0,1,4038.015,1462,0,0.5,0.1545,0,3,0,1,4022.702135,0.459483,4022.242652,0.0,0.11518,0.158297,0.106679,0.020051,0,0,11,6,0,0,19
H-020,high,G-only,0,1,3007.101,1527,0,0.5,0.1545,0,3,0,1,2997.671256,0.615842,2997.055414,0.0,0.191476,0.203451,0.097436,0.030295,0,0,11,6,0,0,19
H-021,high,G-only,0,1,2979.313,1556,0,0.5,0.1545,0,3,0,1,2966.395593,6.159651,2960.235942,0.0,0.296389,5.051945,0.528226,0.065278,0,0,11,6,0,0,19
H-022,high,G-only,0,1,3633.216,1527,0,0.5,0.1682,0,3,0,1,3653.408492,0.785227,3652.623265,0.0,0.197527,0.267488,0.209911,0.030201,0,0,11,6,0,0,19
H-023,high,G-only,0,1,2953.151,1473,0,0.5,0.1818,0,3,0,1,2936.497398,0.750337,2935.747061,0.0,0.14764,0.217895,0.198685,0.024725,0,0,11,6,0,0,19
H-024,high,G-only,0,1,3222.76,1547,0,0.5,0.2091,0,3,0,1,3207.431794,0.534574,3206.89722,0.0,0.122953,0.174946,0.150171,0.022013,0,0,11,6,0,0,19
H-025,high,G-only,0,1,3598.217,1566,0,0.5,0.1955,0,3,0,1,3585.43638,0.422788,3585.013592,0.0,0.108545,0.143013,0.089931,0.02735,0,0,11,6,0,0,19
H-026,high,G-only,0,1,3939.108,1559,0,0.5,0.1545,0,3,0,1,3925.693588,0.704859,3924.988729,0.0,0.244475,0.205844,0.144634,0.025279,0,0,11,6,0,0,19
H-027,high,G-only,0,1,2962.927,1410,0,0.5,0.2091,0,3,0,1,2960.351253,0.809233,2959.54202,0.0,0.215653,0.252425,0.177364,0.034288,0,0,11,6,0,0,19
H-028,high,G-only,0,1,2558.068,1385,0,0.5,0.1955,0,3,0,1,2549.709456,0.264775,2549.444681,0.0,0.072805,0.095964,0.050807,0.012019,0,0,11,6,0,0,19
H-029,high,G-only,0,1,3847.427,1501,0,0.5,0.1545,0,3,0,1,3833.023621,0.537179,3832.486442,0.0,0.146732,0.181722,0.114909,0.025314,0,0,11,6,0,0,19
H-030,high,G-only,0,1,4241.685,1541,0,0.5,0.1818,0,3,0,1,4226.2774,0.51717,4225.76023,0.0,0.118592,0.181021,0.130776,0.016454,0,0,11,6,0,0,19
H-031,high,G-only,0,1,3278.235,1437,0,0.5,0.1955,0,3,0,1,3258.833297,0.584078,3258.249219,0.0,0.13401,0.224435,0.121442,0.024645,0,0,11,6,0,0,19
H-032,high,G-only,0,1,4087.573,1480,0,0.5,0.1682,0,3,0,1,4071.203003,0.759681,4070.443322,0.0,0.171946,0.282551,0.133308,0.03339,0,0,11,6,0,0,19
H-033,high,G-only,0,1,2847.899,1327,0,0.5,0.1818,0,3,0,1,2833.74879,0.368047,2833.380743,0.0,0.091837,0.134366,0.077696,0.016564,0,0,11,6,0,0,19
H-034,high,G-only,0,1,4952.782,1544,0,0.5,0.1955,0,3,0,1,4939.778758,0.417151,4939.361607,0.0,0.111306,0.125474,0.104105,0.020147,0,0,11,6,0,0,19
H-035,high,G-only,0,1,2816.577,1434,0,0.5,0.1409,0,3,0,1,2802.026829,0.43609,2801.590739,0.0,0.101822,0.144395,0.091666,0.019588,0,0,11,6,0,0,19
H-036,high,G-only,0,1,4104.394,1393,0,0.5,0.1682,0,3,0,1,4085.0744,0.581688,4084.492712,0.0,0.11261,0.190134,0.101549,0.020776,0,0,11,6,0,0,19
H-037,high,G-only,0,1,2917.705,1427,0,0.5,0.1545,0,3,0,1,2900.172996,0.406354,2899.766642,0.0,0.105465,0.129463,0.066099,0.017585,0,0,11,6,0,0,19
H-038,high,G-only,0,1,2900.681,1391,0,0.5,0.1818,0,3,0,1,2882.438551,0.309701,2882.12885,0.0,0.081595,0.109731,0.066857,0.013862,0,0,11,6,0,0,19
H-039,high,G-only,0,1,5604.903,1524,0,0.5,0.1818,0,3,0,1,5590.951532,1.018906,5589.932626,0.0,0.197489,0.408527,0.260926,0.027632,0,0,11,6,0,0,19
H-040,high,G-only,0,1,4875.658,1558,0,0.5,0.1682,0,3,0,1,4881.65707,0.338363,4881.318707,0.0,0.087191,0.122493,0.071187,0.014501,0,0,11,6,0,0,19
H-041,high,G-only,0,1,3003.511,1496,0,0.5,0.1545,0,3,0,1,2990.106955,0.706701,2989.400254,0.0,0.145768,0.354107,0.103023,0.026243,0,0,11,6,0,0,19
H-042,high,G-only,0,1,3667.527,1373,0,0.5,0.1682,0,3,0,1,3647.71215,0.413287,3647.298863,0.0,0.095604,0.140509,0.104944,0.019601,0,0,11,6,0,0,19
H-043,high,G-only,0,1,3009.726,1434,0,0.5,0.1409,0,3,0,1,2997.021782,0.577929,2996.443853,0.0,0.095804,0.330143,0.087389,0.016036,0,0,11,6,0,0,19
H-044,high,G-only,0,1,2730.855,1603,0,0.5,0.1409,0,3,0,1,2711.808659,0.608443,2711.200216,0.0,0.130086,0.257781,0.113757,0.025099,0,0,11,6,0,0,19
L-000,low,Full,1,1,14167.991,2957,1,0.5249,0.91,1,1,4,1,2786.125553,1.246817,2784.261523,0.617213,0.265126,0.511622,0.197867,0.100386,1,0,5,12,0,0,9
L-001,low,Full,1,1,14020.628,3008,0,0.6631,0.46,1,1,4,1,2984.286454,0.673998,2982.625534,0.986922,0.171957,0.246921,0.094159,0.02899,1,0,5,12,0,0,9
L-002,low,Full,1,1,12590.783,2971,0,0.6289,0.16,0,1,4,1,2800.539531,1.440367,2795.543181,3.555983,0.297058,0.716696,0.136154,0.0593,0,0,5,12,0,0,9
L-003,low,Full,1,1,14428.274,3065,0,0.5222,0.19,0,1,4,1,4486.717642,0.601329,4485.772713,0.3436,0.12853,0.236465,0.096445,0.024979,0,0,5,12,0,0,9
L-004,low,Full,1,1,13238.398,3004,0,0.6603,0.19,0,1,4,1,3214.6761,0.59205,3213.665552,0.418498,0.148838,0.220728,0.09902,0.034092,0,0,5,12,0,0,9
L-005,low,Full,1,1,16520.036,3080,1,0.7118,0.88,1,1,4,1,4667.70717,1.200414,4666.082953,0.423803,0.290791,0.50783,0.131636,0.053349,1,0,5,12,0,0,9
L-006,low,Full,1,1,12111.013,2918,1,0.5,0.91,1,1,4,1,2483.060237,0.79223,2481.89637,0.371637,0.19386,0.308519,0.132908,0.049563,1,0,5,12,0,0,9
L-007,low,Full,1,1,12970.48,3090,0,0.6276,0.52,1,1,4,1,3066.901036,0.647348,3065.840079,0.413609,0.159373,0.243763,0.11304,0.024923,1,0,5,12,0,0,9
L-008,low,Full,1,1,12569.873,2996,0,0.7327,0.16,0,1,4,1,3199.807484,1.195098,3198.212327,0.400059,0.310821,0.481202,0.144757,0.053796,0,0,5,12,0,0,9
L-009,low,Full,1,1,13773.715,3035,1,0.5,0.94,1,1,4,1,3040.779244,3.965331,3036.383967,0.429946,0.80927,0.65355,0.887698,0.072917,1,0,5,12,0,0,9
L-010,low,Full,1,1,13774.934,3061,0,0.6727,0.19,0,1,4,1,3718.933907,0.545965,3717.945452,0.44249,0.132887,0.224835,0.067231,0.025929,0,0,5,12,0,0,9
L-011,low,Full,1,1,13230.868,2922,1,0.7205,0.79,2,1,4,1,3463.847813,0.503024,3462.906502,0.438287,0.132868,0.200489,0.066489,0.02413,1,1,5,12,0,0,9
L-012,low,Full,1,1,15358.463,3069,0,0.5279,0.4,1,1,4,1,3441.949246,0.609173,3440.883928,0.456145,0.148212,0.256366,0.085068,0.025868,1,0,5,12,0,0,9
L-013,low,Full,1,1,13640.716,3020,0,0.55,0.49,1,1,4,1,3065.179343,0.621021,3064.148108,0.410214,0.130563,0.271147,0.091577,0.024044,1,0,5,12,0,0,9
L-014,low,Full,1,1,14788.179,3097,0,0.6666,0.22,0,1,4,1,4847.988052,0.818486,4846.2652,0.904366,0.205087,0.333452,0.120181,0.03937,0,0,5,12,0,0,9
L-015,low,Full,1,1,84401.694,2920,1,0.5,0.97,1,1,4,1,2736.633791,0.973371,2735.292469,0.367951,0.356587,0.319889,0.120109,0.043998,1,0,5,12,0,0,9
L-016,low,Full,1,1,14561.173,3009,1,0.5701,0.91,1,1,4,1,3829.895828,1.172019,3828.334024,0.389785,0.264194,0.438669,0.123857,0.053869,1,0,5,12,0,0,9
L-017,low,Full,1,1,13405.097,2927,1,0.5298,0.91,1,1,4,1,4012.312916,0.808604,4011.063612,0.4407,0.158872,0.416246,0.105878,0.030807,1,0,5,12,0,0,9
L-018,low,Full,1,1,14638.99,2876,1,0.613,0.94,1,1,4,1,2838.606423,0.447234,2837.75371,0.405479,0.101661,0.171072,0.078709,0.017456,1,0,5,12,0,0,9
L-019,low,Full,1,1,13197.811,3092,0,0.5528,0.46,1,1,4,1,3074.199579,1.601686,3072.167124,0.430769,0.30504,0.645678,0.095022,0.053688,1,0,5,12,0,0,9
L-020,low,Full,1,1,13722.685,2940,1,0.5,0.97,1,1,4,1,4449.839313,0.716394,4448.740633,0.382286,0.174493,0.271955,0.108403,0.03246,1,0,5,12,0,0,9
L-021,low,Full,1,1,14611.692,3073,1,0.5811,0.91,1,1,4,1,3485.191195,0.774603,3484.034108,0.382484,0.232458,0.285109,0.109324,0.037221,1,0,5,12,0,0,9
L-022,low,Full,1,1,14270.243,2963,0,0.6257,0.46,1,1,4,1,2729.386588,0.870346,2728.09523,0.421012,0.154012,0.489579,0.103055,0.030036,1,0,5,12,0,0,9
L-023,low,Full,1,1,17407.993,2975,0,0.55,0.49,1,1,4,1,7903.758311,0.633711,7902.761752,0.362848,0.142455,0.257737,0.121975,0.026868,1,0,5,12,0,0,9
L-024,low,Full,1,1,13581.845,3061,0,0.6727,0.19,0,1,4,1,3322.645149,1.094314,3321.143223,0.407612,0.197268,0.609708,0.099349,0.037956,0,0,5,12,0,0,9
L-025,low,Full,1,1,13694.157,3058,1,0.5777,0.91,1,1,4,1,4011.267105,0.607076,4010.075445,0.584584,0.169156,0.240218,0.084295,0.026089,1,0,5,12,0,0,9
L-026,low,Full,1,1,16987.473,3053,0,0.6785,0.16,0,1,4,1,3709.264075,0.656088,3708.054814,0.553173,0.164245,0.284958,0.08635,0.028002,0,0,5,12,0,0,9
L-027,low,Full,1,1,12731.274,2983,1,0.5429,0.94,1,1,4,1,2894.700632,0.622838,2893.678343,0.399451,0.141082,0.236292,0.085188,0.026673,1,0,5,12,0,0,9
L-028,low,Full,1,1,13455.452,2938,1,0.5249,0.91,1,1,4,1,3943.86357,1.342957,3942.12858,0.392033,0.423114,0.540825,0.116775,0.056321,1,0,5,12,0,0,9
L-029,low,Full,1,1,12948.954,3064,0,0.5249,0.46,1,1,4,1,3519.515219,0.493521,3518.252732,0.768966,0.112377,0.207201,0.081814,0.019831,1,0,5,12,0,0,9
L-030,low,Full,1,1,14118.685,2941,0,0.5528,0.46,1,1,4,1,2781.408657,0.543388,2780.151454,0.713815,0.12588,0.222305,0.094524,0.022494,1,0,5,12,0,0,9
L-031,low,Full,1,1,15659.361,3013,0,0.6631,0.49,1,1,4,1,6179.53333,2.32162,6176.539345,0.672365,0.25851,1.628612,0.174811,0.080672,1,0,5,12,0,0,9
L-032,low,Full,1,1,13505.132,3021,1,0.613,0.97,1,1,4,1,3325.935332,1.169834,3324.356651,0.408847,0.205653,0.467905,0.097456,0.125398,1,0,5,12,0,0,9
L-033,low,Full,1,1,12734.933,2852,0,0.6289,0.19,0,1,4,1,2657.759429,1.027586,2656.275256,0.456587,0.226592,0.450178,0.108444,0.090345,0,0,5,12,0,0,9
L-034,low,Full,1,1,16685.955,3086,0,0.6843,0.19,0,1,4,1,2939.484534,0.911355,2938.205238,0.367941,0.151868,0.404298,0.227452,0.028375,0,0,5,12,0,0,9
L-035,low,Full,1,1,12796.532,3096,1,0.6631,0.94,1,1,4,1,2955.182536,0.64386,2954.053244,0.485432,0.16538,0.257327,0.097436,0.028438,1,0,5,12,0,0,9
L-036,low,Full,1,1,13944.498,3027,0,0.785,0.19,0,1,4,1,3821.115507,0.559752,3820.073008,0.482747,0.134683,0.227903,0.091948,0.023495,0,0,5,12,0,0,9
L-037,low,Full,1,1,18006.515,3042,0,0.55,0.49,1,1,4,1,8293.006763,0.648088,8291.934696,0.423979,0.1692,0.273564,0.083005,0.027891,1,0,5,12,0,0,9
L-038,low,Full,1,1,15353.086,3020,1,0.5492,0.88,1,1,4,1,4625.818179,1.07268,4624.121068,0.624431,0.235382,0.522747,0.115113,0.044334,1,0,5,12,0,0,9
L-039,low,Full,1,1,13018.335,2983,1,0.5564,0.94,1,1,4,1,3206.324361,1.207833,3204.548503,0.568025,0.224018,0.717671,0.0934,0.055497,1,0,5,12,0,0,9
L-040,low,Full,1,1,12951.722,3019,1,0.7406,0.97,1,1,4,1,2683.077725,0.845152,2681.186156,1.046417,0.191135,0.354188,0.094442,0.037687,1,0,5,12,0,0,9
L-041,low,Full,1,1,15121.729,3015,0,0.5915,0.49,1,1,4,1,5117.92862,0.538603,5116.939819,0.450198,0.126229,0.21136,0.096416,0.023078,1,0,5,12,0,0,9
L-042,low,Full,1,1,12341.03,3072,0,0.6858,0.16,0,1,4,1,2941.121694,0.632677,2940.037195,0.451822,0.162335,0.228527,0.087361,0.029003,0,0,5,12,0,0,9
L-043,low,Full,1,1,19664.462,2874,0,0.6385,0.19,0,1,4,1,5918.635877,0.685261,5917.01126,0.939356,0.232794,0.251497,0.091026,0.025971,0,0,5,12,0,0,9
L-044,low,Full,1,1,12854.91,3075,0,0.6666,0.22,0,1,4,1,3787.889673,1.150477,3786.321988,0.417208,0.288426,0.466893,0.118811,0.058337,0,0,5,12,0,0,9
M-000,medium,Full,1,1,13591.798,3037,1,0.75,0.9625,2,2,4,1,3831.994394,0.765544,3830.815415,0.413435,0.183257,0.312712,0.108003,0.058509,2,0,8,12,0,0,14
M-001,medium,Full,1,1,15034.471,3188,1,0.7293,0.925,2,2,4,1,3580.812852,0.655651,3579.16417,0.993031,0.240209,0.215107,0.080302,0.027368,2,0,8,12,0,0,14
M-002,medium,Full,1,1,13003.418,3109,1,0.598,0.775,1,2,4,1,3401.185145,0.671315,3400.066755,0.447075,0.17957,0.262878,0.107513,0.027326,1,0,8,12,0,0,14
M-003,medium,Full,1,1,14233.341,3135,1,0.6763,0.9062,2,2,4,1,4549.241751,0.512981,4548.298608,0.430162,0.147385,0.192892,0.081252,0.021566,2,0,8,12,0,0,14
M-004,medium,Full,1,1,16518.771,3036,1,0.7425,0.925,2,2,4,1,3159.361309,1.415935,3157.471738,0.473636,0.292978,0.542246,0.148585,0.144952,2,0,8,12,0,0,14
M-005,medium,Full,1,1,15564.817,3179,1,0.6076,0.6625,0,2,4,1,3091.327406,0.552966,3090.048855,0.725585,0.114631,0.207362,0.136517,0.020199,0,0,8,12,0,0,14
M-006,medium,Full,1,1,13606.972,3122,1,0.7369,0.9437,2,2,4,1,4010.232469,1.416257,4008.302777,0.513435,0.423761,0.565593,0.130638,0.053664,2,0,8,12,0,0,14
M-007,medium,Full,1,1,13380.367,3183,1,0.7563,0.925,2,2,4,1,2882.344559,1.925108,2880.013961,0.40549,1.086751,0.536628,0.130508,0.041411,2,0,8,12,0,0,14
M-008,medium,Full,1,1,15435.59,3214,1,0.6054,0.775,1,2,4,1,5339.296862,0.991651,5337.716754,0.588457,0.218607,0.380055,0.123315,0.046075,1,0,8,12,0,0,14
M-009,medium,Full,1,1,14903.515,3147,1,0.7451,0.7937,1,2,4,1,3305.332297,1.109584,3303.659101,0.563612,0.188265,0.438963,0.116413,0.241044,1,0,8,12,0,0,14
M-010,medium,Full,1,1,14824.077,3084,1,0.7268,0.925,2,2,4,1,4836.998316,0.681611,4835.895539,0.421166,0.142459,0.280655,0.138288,0.026109,2,0,8,12,0,0,14
M-011,medium,Full,1,1,16819.264,3099,1,0.7369,0.9437,2,2,4,1,4351.410739,0.566195,4350.335385,0.509159,0.129176,0.218379,0.116576,0.022354,2,0,8,12,0,0,14
M-012,medium,Full,1,1,14549.496,2914,1,0.7631,0.925,2,2,4,1,3670.075145,1.116597,3668.360233,0.598315,0.2319,0.4082,0.310681,0.038214,2,0,8,12,0,0,14
M-013,medium,Full,1,1,15230.769,2999,1,0.6353,0.775,1,2,4,1,4003.946852,0.705997,4002.803523,0.437332,0.167325,0.312192,0.101293,0.030035,1,0,8,12,0,0,14
M-014,medium,Full,1,1,12698.761,3034,1,0.7013,0.925,2,2,4,1,2865.155574,1.51258,2863.113634,0.52936,0.274844,0.791056,0.176798,0.05652,2,0,8,12,0,0,14
M-015,medium,Full,1,1,14341.417,3169,1,0.75,0.9062,2,2,4,1,3185.201717,1.096422,3183.514413,0.590882,0.302565,0.425721,0.174485,0.040163,2,0,8,12,0,0,14
M-016,medium,Full,1,1,13652.525,3115,1,0.7904,0.9625,2,2,4,1,3212.472221,1.264973,3210.316703,0.890545,0.307103,0.455265,0.156307,0.077317,2,0,8,12,0,0,14
M-017,medium,Full,1,1,15367.298,3057,1,0.5669,0.7937,1,2,4,1,3912.754659,0.630562,3911.592396,0.531701,0.15885,0.24301,0.113993,0.030537,1,0,8,12,0,0,14
M-018,medium,Full,1,1,13305.932,3099,1,0.7091,0.7937,1,2,4,1,2906.62124,0.832886,2905.328027,0.460327,0.186004,0.360398,0.147852,0.031506,1,0,8,12,0,0,14
M-019,medium,Full,1,1,69249.488,3071,1,0.7359,0.925,2,2,4,1,2825.696281,0.649853,2824.582594,0.463834,0.135122,0.292082,0.110048,0.02584,2,0,8,12,0,0,14
M-020,medium,Full,1,1,14755.547,3130,1,0.6729,0.8125,1,2,4,1,3010.082482,1.12653,3008.408842,0.54711,0.24581,0.469497,0.163949,0.050136,1,0,8,12,0,0,14
M-021,medium,Full,1,1,14893.423,3191,1,0.8523,0.9437,2,2,4,1,3595.76568,0.790956,3594.3778,0.596924,0.21171,0.296572,0.123486,0.037622,2,0,8,12,0,0,14
M-022,medium,Full,1,1,14538.842,3098,1,0.659,0.925,2,2,4,1,3026.465353,1.582504,3024.283913,0.598936,0.506944,0.588419,0.175225,0.106879,2,0,8,12,0,0,14
M-023,medium,Full,1,1,12990.623,3092,0,0.536,0.3625,1,2,4,1,3254.103377,4.158208,3249.33048,0.614689,0.275306,3.384084,0.15965,0.084416,1,0,8,12,0,0,14
M-024,medium,Full,1,1,17372.552,3165,1,0.775,0.9437,2,2,4,1,4087.613262,1.23524,4085.978306,0.399716,0.734019,0.282207,0.100322,0.029114,2,0,8,12,0,0,14
M-025,medium,Full,1,1,22507.659,3136,1,0.8611,0.85,3,2,4,1,10224.339879,1.071341,10222.768922,0.499616,0.202054,0.426895,0.127394,0.155524,2,1,8,12,0,0,14
M-026,medium,Full,1,1,14383.697,2929,1,0.7432,0.9437,2,2,4,1,2940.522973,0.973873,2939.091427,0.457673,0.24795,0.371684,0.098177,0.045488,2,0,8,12,0,0,14
M-027,medium,Full,1,1,14265.812,3118,1,0.7029,0.925,2,2,4,1,3584.170991,1.029564,3582.596804,0.544623,0.253666,0.428114,0.140783,0.042696,2,0,8,12,0,0,14
M-028,medium,Full,1,1,14416.584,3132,1,0.734,0.925,2,2,4,1,3567.527317,1.568348,3565.481737,0.477232,0.347522,0.73492,0.162577,0.070165,2,0,8,12,0,0,14
M-029,medium,Full,1,1,19198.517,3131,1,0.6887,0.8125,1,2,4,1,8199.74433,0.407864,8198.867324,0.469142,0.101991,0.14957,0.075109,0.019351,1,0,8,12,0,0,14
M-030,medium,Full,1,1,15518.277,3197,1,0.6752,0.925,2,2,4,1,3046.436978,2.084702,3043.679753,0.672523,1.389016,0.403868,0.127278,0.035613,2,0,8,12,0,0,14
M-031,medium,Full,1,1,18613.572,3041,1,0.8155,0.8875,2,2,4,1,6445.263171,0.681252,6443.427219,1.1547,0.165466,0.254889,0.130253,0.029854,2,0,8,12,0,0,14
M-032,medium,Full,1,1,15712.498,3199,1,0.7756,0.7937,1,2,4,1,3629.69889,0.904688,3628.197409,0.596793,0.180598,0.395167,0.124786,0.070586,1,0,8,12,0,0,14
M-033,medium,Full,1,1,21217.646,2989,1,0.7631,0.925,2,2,4,1,4600.434947,0.858734,4599.080596,0.495617,0.217063,0.333187,0.125726,0.046915,2,0,8,12,0,0,14
M-034,medium,Full,1,1,19258.028,3093,1,0.6624,0.7375,1,2,4,1,3069.892936,0.747572,3068.6787,0.466664,0.170832,0.317071,0.102153,0.034731,1,0,8,12,0,0,14
M-035,medium,Full,1,1,13980.502,3109,1,0.6729,0.8125,1,2,4,1,2867.009832,0.607811,2865.886717,0.515304,0.152625,0.230801,0.100279,0.029605,1,0,8,12,0,0,14
M-036,medium,Full,1,1,18319.188,3187,1,0.663,0.775,1,2,4,1,3708.241115,0.630394,3706.444651,1.16607,0.166987,0.241642,0.103514,0.027383,1,0,8,12,0,0,14
M-037,medium,Full,1,1,18159.195,3054,1,0.6305,0.775,1,2,4,1,7544.073012,0.770727,7542.667984,0.634301,0.185627,0.303934,0.127599,0.031994,1,0,8,12,0,0,14
M-038,medium,Full,1,1,13829.935,3222,1,0.6289,0.775,1,2,4,1,3111.611935,1.219877,3109.859725,0.532333,0.454244,0.372474,0.173669,0.048463,1,0,8,12,0,0,14
M-039,medium,Full,1,1,13930.525,3072,1,0.7432,0.9437,2,2,4,1,3293.76145,0.504589,3292.772981,0.48388,0.129073,0.19678,0.079549,0.020678,2,0,8,12,0,0,14
M-040,medium,Full,1,1,16921.665,3118,1,0.6718,0.7562,1,2,4,1,3573.241308,0.894521,3571.905848,0.440939,0.191155,0.407609,0.124917,0.036809,1,0,8,12,0,0,14
M-041,medium,Full,1,1,16142.148,3182,1,0.8176,0.9062,2,2,4,1,4498.886062,1.704517,4496.750042,0.431503,0.304505,0.669086,0.203434,0.265959,2,0,8,12,0,0,14
M-042,medium,Full,1,1,14706.193,3122,1,0.733,0.9437,2,2,4,1,3737.449503,2.016814,3734.84968,0.583009,0.472636,0.358362,0.142072,0.062764,2,0,8,12,0,0,14
